Household_ID,State,District,Area,Family_Size,Income,Expenses,Savings,Education,Occupation,Own_House,Vehicles,Electricity_Usage,Water_Source,Internet,Bank_Balance,Loan_Amount,Credit_Score
HH00813,Punjab,B,Urban,10,78030,43702,34328,Primary,Doctor,No,2,46.8,Well,Yes,349821.87,947369.83,729
HH00814,Delhi,A,Urban,6,215160,130541,84619,Graduate,Doctor,Yes,2,650.4,Borewell,No,350150.43,820817.21,885
HH00815,Gujarat,A,Urban,9,138458,121601,16857,Postgraduate,Student,Yes,1,683.3,Well,Yes,1644968.56,1080906.78,485
HH00816,Karnataka,D,Urban,4,212240,131038,81202,Postgraduate,Labor,Yes,3,319.5,Borewell,Yes,1116416.72,752304.87,549
HH00817,Delhi,D,Urban,7,45632,43868,1764,Graduate,Doctor,No,2,111.0,Tanker,No,1878528.56,462456.12,613
HH00818,Maharashtra,D,Urban,8,258492,247653,10839,Postgraduate,Labor,No,4,875.4,Borewell,Yes,1310186.24,511614.42,389
HH00819,Maharashtra,B,Rural,9,57696,38632,19064,Primary,Teacher,Yes,0,247.1,Well,No,933377.21,705116.66,615
HH00820,Delhi,B,Rural,2,242716,138942,103774,Secondary,Teacher,Yes,2,169.4,Well,No,734353.18,810280.06,551
HH00821,Delhi,B,Urban,6,234202,173006,61196,Graduate,Business,No,4,83.5,Tanker,No,1967346.49,14497.77,486
HH00822,Gujarat,B,Rural,9,287596,202943,84653,Graduate,Teacher,Yes,0,107.0,Tap,Yes,1262574.24,216990.83,629
HH00823,Delhi,B,Urban,2,259241,250958,8283,Postgraduate,Engineer,Yes,4,335.5,Well,No,1600900.16,700430.55,696
HH00824,Maharashtra,C,Rural,1,106505,90552,15953,Postgraduate,Business,No,1,318.9,Tap,Yes,1311998.81,65520.85,311
HH00825,Punjab,B,Urban,10,79383,68962,10421,Graduate,Engineer,No,3,784.5,Tap,No,647198.65,930306.71,638
HH00826,Punjab,C,Urban,9,96117,68907,27210,Secondary,Farmer,Yes,1,126.2,Tap,No,1844111.78,457759.47,538
HH00827,Tamil Nadu,C,Rural,9,261115,117595,143520,Postgraduate,Engineer,Yes,0,289.8,Well,No,961087.37,573548.11,671
HH00828,Punjab,D,Urban,9,22437,20162,2275,Secondary,Business,No,4,736.5,Tap,No,1307829.18,146881.59,781
HH00829,Tamil Nadu,A,Urban,7,176073,94103,81970,Primary,Labor,Yes,1,464.1,Borewell,No,626059.96,189629.07,832
HH00830,Tamil Nadu,C,Rural,10,298322,124913,173409,Graduate,Student,No,1,894.8,Well,No,1458635.53,312209.05,707
HH00831,Gujarat,B,Rural,5,77454,82995,-5541,Secondary,Labor,Yes,3,364.3,Well,No,1894580.24,1154455.53,523
HH00832,Gujarat,D,Urban,3,170645,74570,96075,Postgraduate,Doctor,Yes,0,254.3,Borewell,No,888554.46,1489910.53,503
HH00833,Punjab,D,Rural,2,120281,84353,35928,Secondary,Labor,Yes,0,499.2,Well,No,988109.69,930896.06,797
HH00834,Tamil Nadu,D,Urban,6,277514,291611,-14097,Primary,Doctor,No,4,147.1,Tap,Yes,87010.15,730644.05,585
HH00835,Maharashtra,D,Urban,7,49709,34424,15285,Graduate,Student,Yes,4,749.5,Borewell,No,291862.86,1165187.87,307
HH00836,Punjab,C,Rural,5,75780,77373,-1593,Primary,Teacher,Yes,0,809.5,Tanker,Yes,1806769.46,1453050.87,315
HH00837,Delhi,B,Urban,4,149767,76997,72770,Graduate,Doctor,No,3,92.0,Well,No,152867.94,315417.49,760
HH00838,Tamil Nadu,B,Urban,9,277582,208510,69072,Graduate,Student,Yes,0,261.3,Borewell,No,881120.52,408130.43,859
HH00839,Delhi,D,Rural,3,197108,130546,66562,Secondary,Labor,Yes,0,599.7,Tap,No,1206403.88,269264.02,645
HH00840,Karnataka,B,Rural,8,79151,66680,12471,Secondary,Farmer,Yes,3,149.9,Tanker,No,1668885.45,1454346.04,560
HH00841,Gujarat,B,Urban,7,197794,125630,72164,Primary,Doctor,Yes,0,497.6,Borewell,Yes,784389.74,493535.33,401
HH00842,Tamil Nadu,C,Urban,1,97613,53234,44379,Graduate,Business,Yes,1,455.9,Tanker,No,861436.29,604345.46,583
HH00843,Tamil Nadu,A,Urban,7,113996,103975,10021,Postgraduate,Student,Yes,3,136.5,Well,No,820558.18,321956.12,693
HH00844,Delhi,C,Urban,6,91560,58525,33035,Secondary,Teacher,No,4,397.7,Well,No,1368964.91,200527.79,631
HH00845,Delhi,A,Urban,5,76315,73057,3258,Primary,Business,Yes,0,816.4,Well,Yes,302891.84,1412912.92,681
HH00846,Karnataka,B,Rural,2,116365,127391,-11026,Graduate,Labor,No,4,622.5,Well,No,769830.66,110338.14,515
HH00847,Tamil Nadu,D,Rural,4,226630,94722,131908,Secondary,Business,No,3,373.4,Well,Yes,760736.43,1444854.13,510
HH00848,Tamil Nadu,B,Rural,3,60945,38125,22820,Primary,Doctor,Yes,0,628.3,Tanker,No,214227.63,258950.54,664
HH00849,Maharashtra,A,Urban,2,258966,112556,146410,Postgraduate,Student,Yes,3,726.8,Tanker,Yes,541373.52,663819.04,555
HH00850,Maharashtra,D,Rural,1,199933,127835,72098,Secondary,Student,No,1,499.3,Tanker,Yes,1498208.22,315001.42,646
HH00851,Gujarat,D,Urban,10,129656,73582,56074,Secondary,Farmer,No,0,277.5,Borewell,Yes,918105.82,1001913.72,408
HH00852,Tamil Nadu,B,Urban,4,63919,27603,36316,Secondary,Engineer,Yes,0,894.5,Tanker,No,140372.49,464002.17,472
HH00853,Delhi,C,Rural,1,58003,59718,-1715,Secondary,Doctor,No,3,306.8,Borewell,No,1645406.59,855698.38,323
HH00854,Punjab,A,Rural,8,48104,46831,1273,Primary,Labor,No,4,771.9,Well,No,1472077.02,1433686.16,378
HH00855,Gujarat,A,Urban,7,226392,203744,22648,Primary,Labor,Yes,3,494.1,Tap,No,474724.32,918989.65,705
HH00856,Maharashtra,C,Rural,6,145826,109446,36380,Graduate,Labor,No,3,209.0,Well,No,626045.42,208060.39,695
HH00857,Punjab,D,Urban,3,95538,83128,12410,Secondary,Business,Yes,1,247.3,Borewell,Yes,1302189.97,890359.71,402
HH00858,Tamil Nadu,A,Urban,9,277635,144913,132722,Graduate,Student,Yes,2,869.9,Tanker,Yes,107551.51,911946.39,636
HH00859,Delhi,B,Urban,7,228390,156279,72111,Postgraduate,Labor,No,1,161.2,Borewell,No,230501.69,570454.36,663
HH00860,Tamil Nadu,C,Rural,4,138200,141434,-3234,Secondary,Doctor,No,4,232.1,Borewell,No,1688565.68,989248.86,399
HH00861,Maharashtra,D,Rural,9,144682,62849,81833,Primary,Engineer,No,1,277.9,Borewell,No,1321497.91,775898.47,601
HH00862,Maharashtra,A,Urban,9,217807,229532,-11725,Secondary,Business,No,4,509.4,Tanker,No,1146323.88,556131.34,637
HH00863,Punjab,B,Urban,7,102216,90637,11579,Secondary,Farmer,Yes,3,434.5,Tanker,No,603046.4,510764.45,797
HH00864,Tamil Nadu,C,Rural,10,212854,158943,53911,Graduate,Business,No,3,83.3,Borewell,No,731902.46,781528.56,875
HH00865,Maharashtra,B,Rural,3,290609,195431,95178,Secondary,Student,Yes,1,479.4,Tap,Yes,1546156.35,230722.13,503
HH00866,Punjab,A,Rural,10,142122,58133,83989,Secondary,Teacher,No,2,96.5,Tap,No,1095486.06,1369549.27,557
HH00867,Karnataka,C,Urban,4,42797,46098,-3301,Primary,Doctor,No,0,232.0,Borewell,Yes,-1575.52,268019.04,374
HH00868,Maharashtra,A,Rural,1,42813,43626,-813,Graduate,Doctor,No,1,441.0,Well,No,1305354.82,1366300.92,786
HH00869,Maharashtra,C,Urban,5,19752,18088,1664,Graduate,Labor,Yes,3,83.4,Tap,Yes,1690503.8,1254514.52,763
HH00870,Tamil Nadu,B,Urban,3,196018,154842,41176,Primary,Labor,No,2,176.2,Borewell,No,1003008.67,541912.65,694
HH00871,Punjab,B,Urban,10,38104,39938,-1834,Secondary,Doctor,No,0,780.8,Borewell,Yes,1505961.18,1096367.36,642
HH00872,Maharashtra,A,Rural,10,80349,58389,21960,Primary,Business,Yes,4,636.7,Well,Yes,721705.43,218874.74,517
HH00873,Gujarat,B,Urban,9,95570,91333,4237,Graduate,Teacher,Yes,1,571.5,Tanker,Yes,883903.77,948138.18,555
HH00874,Delhi,B,Urban,10,187341,76700,110641,Graduate,Teacher,Yes,2,578.2,Tap,Yes,1665702.17,375360.38,509
HH00875,Maharashtra,B,Urban,9,57113,61737,-4624,Graduate,Farmer,Yes,0,55.6,Tap,Yes,158456.34,752018.04,708
HH00876,Maharashtra,A,Rural,6,197796,163127,34669,Secondary,Labor,No,2,225.0,Well,No,295496.63,270573.01,667
HH00877,Tamil Nadu,C,Urban,3,280647,150257,130390,Secondary,Student,Yes,4,589.6,Well,No,1769545.01,1059882.95,636
HH00878,Delhi,B,Rural,4,233381,236016,-2635,Secondary,Student,No,0,472.9,Tap,Yes,36145.41,660234.34,778
HH00879,Punjab,B,Rural,5,11012,10307,705,Secondary,Farmer,No,0,272.5,Tanker,Yes,1747295.81,90615.21,677
HH00880,Karnataka,A,Rural,7,287025,120451,166574,Graduate,Farmer,No,0,93.4,Tanker,No,922989.86,667117.72,610
HH00881,Delhi,A,Rural,3,134826,71295,63531,Postgraduate,Business,No,1,589.6,Well,No,132335.44,1457373.53,723
HH00882,Delhi,A,Urban,6,243830,183465,60365,Primary,Farmer,No,2,209.5,Tap,Yes,1253440.16,913780.76,310
HH00883,Punjab,D,Urban,4,101592,76447,25145,Postgraduate,Labor,Yes,4,98.7,Well,No,532215.95,1428020.02,790
HH00884,Maharashtra,B,Urban,3,74277,74230,47,Graduate,Business,No,4,646.9,Tap,Yes,1722393.32,771547.58,759
HH00885,Punjab,C,Urban,2,44949,32538,12411,Secondary,Doctor,No,0,589.5,Borewell,No,799814.89,602504.68,376
HH00886,Punjab,A,Rural,1,58180,49109,9071,Secondary,Doctor,Yes,3,346.7,Tap,No,703341.16,989788.02,666
HH00887,Karnataka,B,Rural,6,182277,118607,63670,Secondary,Labor,No,4,858.2,Well,No,851015.73,674231.55,717
HH00888,Punjab,C,Rural,4,190575,207715,-17140,Secondary,Teacher,Yes,0,508.7,Borewell,No,1699076.78,142654.97,482
HH00889,Karnataka,A,Rural,9,22471,14104,8367,Graduate,Business,No,1,717.3,Tap,Yes,744207.61,82444.99,713
HH00890,Punjab,D,Urban,7,79687,72166,7521,Graduate,Business,No,4,702.6,Well,No,1335930.93,1178204.67,560
HH00891,Delhi,D,Urban,8,237764,181236,56528,Secondary,Labor,No,0,551.3,Borewell,Yes,421228.59,1410086.63,585
HH00892,Delhi,C,Urban,5,276171,281808,-5637,Graduate,Teacher,No,3,179.9,Tanker,No,808250.58,1055683.24,899
HH00893,Maharashtra,C,Rural,6,28193,28669,-476,Primary,Farmer,Yes,4,719.7,Well,No,1453058.72,835998.24,306
HH00894,Tamil Nadu,D,Urban,3,41638,44560,-2922,Primary,Engineer,No,4,213.5,Well,No,1959035.37,276623.62,386
HH00895,Maharashtra,D,Urban,6,17219,17823,-604,Postgraduate,Engineer,No,0,529.7,Tap,No,1498853.93,1194980.83,400
HH00896,Delhi,C,Rural,9,11847,5730,6117,Secondary,Doctor,Yes,1,138.6,Tap,Yes,303853.29,799670.13,368
HH00897,Punjab,D,Rural,4,89155,38919,50236,Postgraduate,Student,Yes,4,608.4,Borewell,No,848616.74,1216631.59,795
HH00898,Maharashtra,B,Urban,1,125437,98353,27084,Primary,Labor,Yes,4,41.0,Well,No,8972.98,1458621.38,796
HH00899,Punjab,C,Rural,1,180441,80132,100309,Graduate,Engineer,No,4,470.3,Borewell,Yes,1354626.72,489719.01,658
HH00900,Tamil Nadu,A,Urban,6,57432,23723,33709,Secondary,Labor,No,1,751.4,Well,No,1391152.23,1231947.65,620
HH00901,Punjab,C,Urban,10,204137,123175,80962,Secondary,Teacher,No,1,776.9,Tap,No,276280.2,750158.52,695
HH00902,Tamil Nadu,D,Urban,7,123869,85970,37899,Secondary,Teacher,No,3,344.2,Tap,Yes,51158.35,357828.85,708
HH00903,Delhi,D,Rural,6,232542,181207,51335,Graduate,Labor,Yes,0,101.3,Borewell,Yes,909175.64,1159356.21,508
HH00904,Maharashtra,B,Rural,8,260708,118217,142491,Secondary,Farmer,No,3,833.9,Tap,No,734431.56,497023.35,560
HH00905,Tamil Nadu,B,Rural,9,57186,44319,12867,Secondary,Student,No,1,505.9,Tanker,Yes,842126.43,294016.3,628
HH00906,Tamil Nadu,D,Rural,8,276025,234859,41166,Postgraduate,Engineer,No,3,133.0,Tanker,No,7460.71,1371473.4,404
HH00907,Karnataka,A,Urban,4,270850,176554,94296,Secondary,Student,Yes,4,701.7,Tap,Yes,1122912.68,359177.11,461
HH00908,Punjab,A,Rural,9,189951,190122,-171,Primary,Doctor,No,2,304.1,Well,Yes,699714.18,414149.95,766
HH00909,Delhi,B,Urban,1,74115,41622,32493,Secondary,Business,Yes,4,534.4,Tap,No,943321.0,738299.32,837
HH00910,Karnataka,A,Urban,6,70146,30254,39892,Graduate,Teacher,No,1,325.7,Borewell,No,1261644.42,1327771.66,368
HH00911,Maharashtra,C,Rural,3,148459,92802,55657,Graduate,Engineer,No,0,308.1,Tap,No,221000.34,657504.25,868
HH00912,Delhi,C,Rural,8,260736,272646,-11910,Primary,Teacher,Yes,2,481.7,Borewell,No,412319.67,698955.87,555
HH00913,Tamil Nadu,C,Rural,7,182842,198942,-16100,Secondary,Business,Yes,0,757.4,Tap,No,545623.23,123112.74,738
HH00914,Tamil Nadu,B,Rural,1,147213,79730,67483,Primary,Doctor,No,2,470.3,Well,No,736484.42,60454.28,719
HH00915,Tamil Nadu,C,Urban,4,220573,160490,60083,Secondary,Labor,No,2,177.8,Tap,Yes,665126.69,1429512.8,545
HH00916,Delhi,A,Urban,9,116050,59096,56954,Primary,Farmer,Yes,4,663.0,Well,Yes,535574.21,542454.32,332
HH00917,Gujarat,C,Urban,6,181885,184030,-2145,Secondary,Farmer,Yes,1,875.9,Borewell,Yes,1831615.93,91805.54,385
HH00918,Tamil Nadu,D,Urban,2,258855,124062,134793,Postgraduate,Doctor,Yes,4,385.5,Well,No,127286.94,507464.39,638
HH00919,Tamil Nadu,D,Urban,8,148702,77798,70904,Primary,Doctor,No,3,676.5,Well,Yes,568555.01,1036987.35,842
HH00920,Delhi,B,Rural,8,268890,168311,100579,Graduate,Student,No,1,292.2,Well,No,1568426.77,701968.85,320
HH00921,Punjab,C,Urban,9,250795,125012,125783,Postgraduate,Labor,Yes,0,307.6,Tap,No,222281.05,858366.75,406
HH00922,Punjab,D,Urban,2,277800,301492,-23692,Secondary,Doctor,Yes,1,237.3,Borewell,Yes,1369596.36,875819.66,869
HH00923,Maharashtra,B,Urban,4,58121,48650,9471,Primary,Business,Yes,4,435.9,Tap,Yes,1373029.17,707967.38,620
HH00924,Karnataka,A,Rural,3,58889,56625,2264,Primary,Business,Yes,2,185.0,Tap,Yes,388513.1,109630.35,658
HH00925,Karnataka,C,Rural,4,40509,43630,-3121,Secondary,Business,Yes,2,398.8,Tap,Yes,229357.92,751446.51,646
HH00926,Tamil Nadu,D,Rural,4,274446,173048,101398,Secondary,Farmer,No,0,107.2,Tap,Yes,459610.04,492302.58,760
HH00927,Tamil Nadu,A,Rural,10,106355,48688,57667,Postgraduate,Engineer,Yes,0,883.4,Well,No,1726643.76,336764.36,433
HH00928,Delhi,A,Urban,2,185270,194079,-8809,Graduate,Engineer,No,2,612.5,Tap,No,1281287.81,12895.84,755
HH00929,Delhi,A,Urban,5,78787,69251,9536,Secondary,Teacher,Yes,2,69.0,Tap,Yes,258433.58,899719.34,323
HH00930,Maharashtra,D,Rural,10,111099,91418,19681,Secondary,Teacher,Yes,3,93.8,Borewell,Yes,104436.53,924437.37,737
HH00931,Gujarat,B,Rural,4,257957,197642,60315,Primary,Teacher,Yes,0,457.4,Well,No,1455172.97,1100868.08,435
HH00932,Karnataka,A,Rural,7,204879,86558,118321,Graduate,Engineer,Yes,4,802.5,Tanker,Yes,468116.74,1458119.75,741
HH00933,Delhi,A,Urban,10,81645,84872,-3227,Postgraduate,Business,No,3,699.5,Tanker,No,1111452.25,80338.35,450
HH00934,Punjab,D,Urban,8,64366,29708,34658,Secondary,Labor,Yes,4,346.5,Tanker,Yes,734790.75,993288.89,829
HH00935,Tamil Nadu,D,Urban,7,247131,179778,67353,Graduate,Student,No,4,710.1,Well,Yes,1833288.59,838283.78,496
HH00936,Delhi,B,Rural,5,65755,30526,35229,Graduate,Doctor,Yes,0,603.7,Borewell,No,647356.65,1478805.88,365
HH00937,Tamil Nadu,B,Urban,2,84545,78386,6159,Graduate,Engineer,No,3,887.2,Tanker,Yes,1251303.43,1263384.05,420
HH00938,Tamil Nadu,D,Rural,2,87028,42862,44166,Secondary,Doctor,No,4,173.5,Well,No,1693962.06,1320561.47,829
HH00939,Tamil Nadu,A,Urban,3,151844,68020,83824,Primary,Engineer,No,2,614.6,Borewell,Yes,419541.54,736950.11,454
HH00940,Delhi,B,Rural,6,117735,71499,46236,Secondary,Engineer,No,2,234.2,Well,Yes,1642211.62,1259942.43,690
HH00941,Gujarat,D,Urban,7,106650,57552,49098,Primary,Teacher,No,1,541.8,Borewell,Yes,423975.49,1422921.5,519
HH00942,Delhi,B,Rural,8,219462,147858,71604,Primary,Farmer,Yes,1,663.0,Borewell,Yes,1160520.9,1498906.82,375
HH00943,Delhi,B,Urban,2,78948,34139,44809,Graduate,Business,Yes,3,825.8,Well,No,810388.91,1038252.49,370
HH00944,Tamil Nadu,B,Urban,2,98005,46285,51720,Graduate,Engineer,No,0,862.3,Tap,Yes,78481.2,730962.06,516
HH00945,Punjab,B,Urban,2,247033,146368,100665,Secondary,Labor,Yes,3,439.0,Borewell,Yes,1887684.69,749782.11,674
HH00946,Gujarat,A,Rural,6,180073,97993,82080,Secondary,Student,No,1,855.1,Borewell,No,1492247.39,334380.05,898
HH00947,Tamil Nadu,B,Rural,2,92832,90578,2254,Secondary,Farmer,Yes,0,527.4,Tanker,No,1331147.37,1382463.49,837
HH00948,Delhi,A,Rural,6,261509,252405,9104,Graduate,Engineer,Yes,1,309.1,Borewell,No,500476.9,601122.47,885
HH00949,Gujarat,A,Urban,4,276969,272118,4851,Primary,Labor,Yes,0,233.9,Well,Yes,1915876.6,903639.29,447
HH00950,Maharashtra,B,Rural,8,15640,10272,5368,Graduate,Labor,Yes,3,650.7,Borewell,No,1923325.04,770780.54,669
HH00951,Delhi,D,Urban,6,235056,254407,-19351,Graduate,Business,Yes,1,867.9,Tanker,Yes,1782399.74,176615.29,311
HH00952,Gujarat,C,Rural,5,205028,110200,94828,Primary,Doctor,No,0,164.3,Tanker,Yes,858466.92,516544.85,533
HH00953,Tamil Nadu,D,Urban,5,139174,114479,24695,Primary,Business,Yes,4,261.8,Tap,No,868988.58,1162225.44,563
HH00954,Gujarat,A,Urban,1,265369,152669,112700,Graduate,Doctor,No,4,283.8,Tap,No,1958777.01,410008.7,335
HH00955,Tamil Nadu,C,Rural,5,250438,163885,86553,Postgraduate,Business,Yes,1,58.8,Tanker,No,1792845.43,1214110.21,792
HH00956,Karnataka,A,Urban,6,45272,30426,14846,Primary,Student,Yes,4,285.0,Tanker,No,403007.33,1463327.37,342
HH00957,Maharashtra,A,Urban,5,257762,127244,130518,Secondary,Doctor,Yes,1,35.2,Well,No,1660255.08,151202.43,769
HH00958,Maharashtra,B,Urban,9,298380,270922,27458,Graduate,Engineer,No,0,372.9,Tap,Yes,364867.84,1324956.58,335
HH00959,Karnataka,C,Rural,2,227014,236505,-9491,Postgraduate,Teacher,No,4,365.4,Borewell,Yes,521727.49,121211.22,365
HH00960,Gujarat,B,Urban,10,292776,155667,137109,Secondary,Engineer,Yes,1,108.3,Tanker,No,851152.23,365502.54,791
HH00961,Delhi,B,Urban,3,198249,79588,118661,Secondary,Doctor,No,4,567.8,Well,No,1714708.34,433491.25,415
HH00962,Delhi,B,Urban,5,45842,45622,220,Primary,Student,No,4,620.7,Tap,No,1801083.26,558317.71,536
HH00963,Maharashtra,A,Rural,1,114109,77042,37067,Secondary,Doctor,No,3,475.2,Tap,No,1605932.44,1086335.46,607
HH00964,Punjab,C,Urban,5,12255,10586,1669,Graduate,Business,Yes,3,172.0,Borewell,Yes,1598135.95,815082.69,432
HH00965,Karnataka,C,Urban,6,240128,165382,74746,Secondary,Business,Yes,4,388.7,Borewell,Yes,1713655.93,366018.49,542
HH00966,Delhi,D,Rural,5,115450,73059,42391,Graduate,Labor,No,4,589.9,Borewell,Yes,1376814.48,292105.05,864
HH00967,Delhi,C,Rural,9,141520,150815,-9295,Primary,Engineer,No,2,45.3,Tanker,No,1518168.28,1316311.39,568
HH00968,Maharashtra,C,Urban,2,80196,64760,15436,Secondary,Labor,Yes,2,496.0,Tap,No,94898.1,1488343.08,403
HH00969,Tamil Nadu,D,Urban,6,31291,30289,1002,Postgraduate,Farmer,No,3,566.9,Tap,Yes,936448.97,642263.62,872
HH00970,Maharashtra,C,Rural,7,115584,80761,34823,Primary,Doctor,No,1,425.2,Well,Yes,1832684.03,885183.08,467
HH00971,Maharashtra,B,Urban,5,27109,23407,3702,Secondary,Doctor,Yes,3,448.4,Tap,Yes,1327326.96,525919.64,658
HH00972,Karnataka,C,Urban,8,294774,308212,-13438,Graduate,Engineer,No,2,780.2,Borewell,Yes,661752.97,641038.92,537
HH00973,Gujarat,B,Urban,10,185882,178320,7562,Secondary,Farmer,No,3,147.4,Tap,Yes,971594.94,229787.54,333
HH00974,Delhi,A,Urban,10,91708,77724,13984,Secondary,Business,Yes,3,112.6,Well,No,269651.73,292326.19,603
HH00975,Punjab,D,Rural,9,259977,279274,-19297,Secondary,Business,Yes,4,674.2,Well,No,975023.17,1179268.02,700
HH00976,Karnataka,A,Urban,8,58068,36194,21874,Graduate,Farmer,No,3,412.2,Tap,Yes,1900413.33,927340.8,325
HH00977,Karnataka,A,Urban,3,217590,96888,120702,Primary,Farmer,No,3,649.7,Tap,No,336598.3,797336.59,519
HH00978,Punjab,D,Urban,6,232725,106210,126515,Postgraduate,Student,Yes,2,708.4,Borewell,Yes,59431.0,847858.23,395
HH00979,Gujarat,A,Urban,10,15712,12910,2802,Secondary,Doctor,No,3,566.9,Well,Yes,589737.63,604481.45,363
HH00980,Tamil Nadu,C,Urban,7,58392,62506,-4114,Postgraduate,Teacher,No,2,49.3,Tap,Yes,713997.31,1230809.91,507
HH00981,Punjab,C,Urban,6,20974,9081,11893,Secondary,Business,No,0,248.1,Tap,No,648534.6,864695.91,759
HH00982,Gujarat,B,Urban,7,143275,109913,33362,Graduate,Teacher,Yes,3,109.5,Tanker,Yes,277716.81,526788.28,687
HH00983,Tamil Nadu,D,Rural,3,68196,66042,2154,Primary,Doctor,Yes,2,60.9,Tanker,No,1076692.48,1277604.45,454
HH00984,Punjab,A,Rural,5,295662,163227,132435,Secondary,Labor,No,0,71.5,Well,No,595592.92,1039762.21,454
HH00985,Punjab,D,Rural,5,6695,7073,-378,Secondary,Business,Yes,0,139.9,Well,No,1491774.75,159231.93,421
HH00986,Maharashtra,A,Urban,7,34384,35922,-1538,Postgraduate,Farmer,No,0,751.8,Tanker,Yes,63706.01,982917.61,723
HH00987,Maharashtra,D,Urban,9,185075,138006,47069,Primary,Business,Yes,1,423.1,Well,Yes,1019952.18,1468913.59,803
HH00988,Karnataka,B,Rural,5,281411,250629,30782,Secondary,Teacher,No,2,312.5,Tap,No,72528.84,241616.86,599
HH00989,Punjab,B,Urban,6,133936,104488,29448,Graduate,Engineer,No,2,30.7,Well,No,1221729.87,1044748.44,449
HH00990,Delhi,B,Rural,9,57010,33008,24002,Graduate,Farmer,Yes,1,510.6,Tanker,Yes,1899787.04,1479874.98,632
HH00991,Tamil Nadu,C,Urban,3,115181,121891,-6710,Postgraduate,Business,Yes,4,459.3,Well,No,1690237.68,834533.12,694
HH00992,Punjab,A,Rural,9,225525,167908,57617,Secondary,Teacher,No,1,146.8,Tanker,No,214050.7,649308.37,555
HH00993,Karnataka,A,Urban,7,185095,192232,-7137,Graduate,Student,Yes,2,266.4,Well,No,1413405.22,1233691.86,376
HH00994,Maharashtra,B,Urban,1,207020,170245,36775,Secondary,Labor,No,4,155.1,Tap,Yes,1475934.29,863612.73,647
HH00995,Karnataka,C,Urban,2,88296,84828,3468,Graduate,Teacher,No,4,676.8,Tap,No,1778520.38,1419597.54,801
HH00996,Punjab,C,Rural,3,275317,246022,29295,Secondary,Teacher,Yes,4,626.2,Borewell,Yes,969266.91,1396295.19,661
HH00997,Tamil Nadu,C,Rural,5,277824,281920,-4096,Graduate,Doctor,Yes,4,462.0,Well,Yes,678717.67,1030078.32,601
HH00998,Tamil Nadu,D,Urban,4,73968,34049,39919,Secondary,Doctor,Yes,3,493.7,Well,Yes,1675542.16,725897.39,642
HH00999,Tamil Nadu,C,Rural,7,200621,159103,41518,Primary,Farmer,No,4,599.1,Well,No,496775.67,840570.16,799
HH01000,Tamil Nadu,D,Urban,6,155806,91196,64610,Secondary,Engineer,No,1,505.9,Tanker,No,202405.54,484100.23,724
HH01001,Maharashtra,D,Urban,8,52483,24083,28400,Secondary,Teacher,Yes,3,80.6,Tap,Yes,412300.54,1496998.42,869
HH01002,Tamil Nadu,A,Rural,3,221210,138161,83049,Primary,Student,Yes,2,397.5,Tap,No,1741931.97,647100.49,724
HH01003,Maharashtra,B,Rural,8,250315,159938,90377,Secondary,Doctor,No,2,161.2,Borewell,No,1778862.75,632402.4,637
HH01004,Karnataka,A,Rural,7,219163,167824,51339,Primary,Doctor,Yes,4,35.4,Tap,Yes,1852881.25,753462.96,442
HH01005,Karnataka,B,Rural,2,76856,63797,13059,Postgraduate,Business,No,2,362.4,Well,No,1747324.71,1160800.62,712
HH01006,Gujarat,B,Rural,8,142361,154732,-12371,Postgraduate,Student,Yes,2,781.5,Tanker,No,199351.65,219017.88,626
HH01007,Punjab,A,Urban,5,87767,79490,8277,Graduate,Engineer,No,2,96.8,Borewell,No,1614932.27,1369041.1,605
HH01008,Punjab,D,Rural,10,34931,26292,8639,Graduate,Engineer,Yes,0,355.5,Well,Yes,1847662.86,1220734.8,302
HH01009,Maharashtra,D,Rural,8,118029,105831,12198,Graduate,Doctor,No,2,553.6,Tanker,No,1826798.27,565634.99,395
HH01010,Maharashtra,B,Urban,3,66801,29891,36910,Secondary,Engineer,Yes,4,642.9,Tanker,Yes,1896386.58,118940.08,583
HH01011,Karnataka,B,Rural,9,100434,83867,16567,Graduate,Business,Yes,0,742.0,Borewell,No,64823.36,785438.29,308
HH01012,Karnataka,B,Urban,3,91344,44025,47319,Secondary,Teacher,No,3,745.4,Tap,Yes,1316055.89,969635.31,359
HH01013,Delhi,D,Rural,2,60778,41347,19431,Graduate,Business,No,1,554.4,Tanker,Yes,1699119.42,490210.69,458
HH01014,Delhi,A,Rural,8,298148,244176,53972,Secondary,Student,No,2,743.8,Tap,Yes,1963072.19,123625.18,508
HH01015,Tamil Nadu,B,Rural,5,16635,11250,5385,Secondary,Labor,Yes,4,732.7,Well,Yes,1342318.0,18349.26,400
HH01016,Delhi,C,Urban,6,12387,8565,3822,Primary,Student,No,1,237.5,Well,Yes,1230998.28,278709.14,551
HH01017,Gujarat,A,Rural,1,25927,23569,2358,Graduate,Teacher,No,2,682.3,Well,No,723604.52,41009.26,313
HH01018,Karnataka,C,Urban,3,107239,100649,6590,Secondary,Doctor,No,3,324.4,Tanker,Yes,832150.19,687232.02,572
